brand,model,year,mileage,fuel_type,transmission,origin,car_type,seats,price
Toyota,Veloz Cross,2023.0,74700.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,570000000
Ford,Everest,2021.0,55000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,999000000
Honda,City,2023.0,2600.0,Xăng,Tự động,Việt Nam,Sedan,5.0,485000000
Mitsubishi,Pajero Sport,2019.0,110000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,639000000
Mitsubishi,Xpander,2022.0,62000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,510000000
Mazda,3,2009.0,120000.0,Xăng,Tự động,Đài Loan,Hatchback,5.0,265000000
Hyundai,Santa Fe,2012.0,120000.0,Xăng,Tự động,Hàn Quốc,SUV / Cross over,7.0,475000000
VinFast,VF5 Plus,2025.0,5.0,Điện,Tự động,Việt Nam,Kiểu dáng khác,5.0,529000000
Mercedes Benz,GLK Class,2014.0,68000.0,Xăng,Tự động,Đức,SUV / Cross over,5.0,585000000
Toyota,Innova,2020.0,78000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,640000000
Toyota,Veloz Cross,2024.0,6060.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,639000000
Kia,Sedona,2020.0,66000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,758000000
Ford,Ranger,2014.0,300000.0,Dầu,Số sàn,Thái Lan,Pick-up (bán tải),5.0,260000000
Mazda,6,2022.0,80000.0,Xăng,Tự động,Nhật Bản,Sedan,5.0,800000000
Mazda,3,2021.0,69000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,585000000
Ford,Explorer,2022.0,22000.0,Xăng,Tự động,Mỹ,SUV / Cross over,7.0,1869000000
Toyota,Fortuner,2019.0,106000.0,Xăng,Tự động,Nước khác,SUV / Cross over,7.0,780000000
Mercedes Benz,GLA Class,2022.0,10.0,Xăng,Tự động,Đức,SUV / Cross over,5.0,2699000000
Mercedes Benz,Dòng khác,2019.0,140000.0,Dầu,Tự động,Việt Nam,Minivan (MPV),7.0,777000000
Ford,Everest,2021.0,39000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,890000000
Kia,K3,2022.0,33000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,599000000
Toyota,Raize,2024.0,600.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,535000000
Toyota,Fortuner,2011.0,178900.0,Xăng,Tự động,Việt Nam,SUV / Cross over,6.0,345000000
Mercedes Benz,C Class,2022.0,9300.0,Xăng,Tự động,Việt Nam,Sedan,5.0,1799000000
Ford,Fiesta,2012.0,100000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,210000000
Kia,Sedona,2020.0,125000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,745000000
Mitsubishi,Attrage,2021.0,32000.0,Xăng,Số sàn,Thái Lan,Sedan,5.0,285000000
Kia,Morning,2016.0,68000.0,Xăng,Số sàn,Hàn Quốc,Hatchback,5.0,159000000
Honda,CR V,2021.0,40000.0,Xăng,5,Việt Nam,SUV / Cross over,7.0,869000000
Toyota,Corolla Cross,2022.0,35000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,755000000
Chevrolet,Cruze,2016.0,69011.0,Xăng,Tự động,Việt Nam,Sedan,5.0,350000000
Hyundai,Grand i10,2018.0,90000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,240000000
Mazda,CX 5,2023.0,14000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,779000000
Ford,Ranger,2017.0,11.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,465000000
Mitsubishi,Pajero Sport,2013.0,150000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,330000000
Toyota,Corolla Cross,2021.0,20030.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,700000000
Mazda,CX 5,2023.0,15000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,829999999
Honda,Civic,2022.0,21000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,785000000
Ford,Everest,2020.0,100000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,888000000
Hyundai,Grand i10,2019.0,33089.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,258000000
Ford,Transit,2022.0,120000.0,Dầu,Số sàn,Việt Nam,Kiểu dáng khác,16.0,669000000
Ford,Ranger,2016.0,91000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,585000000
Toyota,Innova,2009.0,140000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,209000000
Mazda,CX 5,2024.0,2000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,798000000
Chevrolet,Spark,2016.0,150000.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,138000000
Chevrolet,Spark,2017.0,150000.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,155000000
Mercedes Benz,GLC Class,2023.0,10000.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,2019000000
Toyota,Innova,2018.0,89000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),8.0,585000000
Toyota,Corolla Altis,2016.0,34500.0,Xăng,Tự động,Nước khác,Sedan,5.0,475000000
Nissan,Navara,2016.0,11.0,Dầu,Số sàn,Thái Lan,Pick-up (bán tải),5.0,385000000
Chevrolet,Spark,2017.0,37000.0,Xăng,Số sàn,Mỹ,Van,2.0,130000000
Mercedes Benz,E Class,2010.0,10000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,285000000
BMW,X5,2007.0,87000.0,Xăng,Tự động,Mỹ,SUV / Cross over,7.0,340000000
Mitsubishi,Xpander,2024.0,18200.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),7.0,498000000
Kia,Forte,2010.0,250000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,215000000
Toyota,Wigo,2021.0,19800.0,Xăng,Số sàn,Nước khác,Hatchback,5.0,318000000
Toyota,Yaris,2019.0,91000.0,Xăng,Tự động,Thái Lan,Hatchback,5.0,470000000
Mitsubishi,Xpander,2022.0,69000.0,Xăng,Tự động,Nước khác,Minivan (MPV),7.0,498000000
Mitsubishi,Xpander,2021.0,50000.0,Xăng,Tự động,Nước khác,SUV / Cross over,7.0,555000000
Kia,Sonet,2022.0,30000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,560000000
Mercedes Benz,E Class,2022.0,23333.0,Xăng,Tự động,Việt Nam,Sedan,5.0,2299000000
Mercedes Benz,C Class,2016.0,100000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,625000000
Ford,Ranger,2024.0,14000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,1220000000
MG,MG5,2024.0,100.0,Xăng,Số sàn,Thái Lan,Sedan,5.0,255000000
Toyota,Camry,2010.0,100000.0,Xăng,Tự động,Mỹ,Sedan,5.0,465000000
Isuzu,Mu X,2023.0,50.0,Xăng,Bán tự động,Thái Lan,SUV / Cross over,7.0,953000000
Toyota,Corolla Altis,2014.0,130000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,370000000
Toyota,Wigo,2020.0,48000.0,Xăng,Số sàn,Nhật Bản,Hatchback,5.0,275000088
Kia,Cerato,2021.0,25000.0,Xăng,Tự động,Hàn Quốc,Sedan,5.0,520000000
Honda,Civic,2018.0,70000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,500000000
Toyota,Innova,2007.0,160.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,173000000
Kia,Cerato,2018.0,63003.0,Xăng,Tự động,Hàn Quốc,Sedan,5.0,395000000
Mercedes Benz,GLC Class,2023.0,2999.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,2589000000
Hyundai,Grand i10,2016.0,280000.0,Xăng,Số sàn,Ấn Độ,Sedan,5.0,180000000
Ford,Ranger,2023.0,38000.0,Dầu,Tự động,Việt Nam,Pick-up (bán tải),5.0,1170000000
Mercedes Benz,GLC Class,2022.0,6666.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,1539000000
Toyota,Camry,2020.0,55030.0,Xăng,Tự động,Thái Lan,Sedan,5.0,889000000
Hyundai,Grand i10,2022.0,29000.0,Xăng,Tự động,Việt Nam,Sedan,2.0,355000000
Toyota,Camry,2020.0,48000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,919000000
Kia,Cerato,2019.0,58000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,455000000
Ford,Focus,2014.0,93000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,299000000
Mazda,CX 8,2022.0,36000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,919000000
Kia,Seltos,2022.0,24000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,655000000
Chevrolet,Colorado,2019.0,122000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,495000000
Toyota,Innova,2009.0,97000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,230000000
Hyundai,Santa Fe,2015.0,73000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,570000000
Mitsubishi,Pajero Sport,2016.0,111111.0,Xăng,Số sàn,Thái Lan,SUV / Cross over,7.0,390000000
Toyota,Rush,2021.0,48000.0,Xăng,Tự động,Nhật Bản,SUV / Cross over,9.0,489000000
Ford,Ranger,2023.0,24939.0,Dầu,Tự động,Việt Nam,Pick-up (bán tải),5.0,668000000
Ford,Everest,2009.0,18000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,250000000
Hyundai,Accent,2023.0,50000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,395000000
Mercedes Benz,GLC Class,2022.0,28000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,1430000000
Peugeot,3008,2022.0,38000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,790000000
Ford,Everest,2019.0,116000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,886000000
Ford,Escape,2009.0,129678.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,225000000
Chevrolet,Captiva,2010.0,157000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,190000000
Honda,HR-V,2018.0,12000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,575000000
Honda,CR V,2015.0,60000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,520000000
BMW,7 Series,2004.0,170000.0,Dầu,Tự động,Đức,Sedan,5.0,468000000
MG,MG5,2024.0,5000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,485000000
Toyota,Vios,2024.0,3790.0,Xăng,Tự động,Việt Nam,Sedan,5.0,529000000
Ford,Everest,2019.0,59999.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,860000000
Kia,Morning,2004.0,100000.0,Xăng,Tự động,Hàn Quốc,Hatchback,5.0,125000000
Ford,Territory,2023.0,12000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,865000000
Honda,City,2022.0,26000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,420000000
Toyota,Innova,2022.0,49000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),8.0,715000000
Ford,Fiesta,2013.0,143000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,205000000
Toyota,Innova,2019.0,81616.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,520000000
Kia,Morning,2011.0,121000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,235000000
Ford,Everest,2023.0,59039.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,1235000000
Mitsubishi,Jolie,2004.0,159000.0,Xăng,Số sàn,Nhật Bản,Kiểu dáng khác,7.0,125000000
Toyota,Corolla Altis,2009.0,115000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,295000000
Ford,Tourneo,2021.0,52000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,776000000
Mercedes Benz,C Class,2019.0,71000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,799000000
Nissan,Navara,2019.0,78000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,580000000
Peugeot,3008,2021.0,50000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,760000000
Mazda,2,2022.0,18000.0,Xăng,Tự động,Nhật Bản,Hatchback,5.0,475000000
Toyota,Innova,2016.0,115000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),8.0,500000000
Porsche,Macan,2018.0,57000.0,Xăng,Tự động,Đức,SUV / Cross over,5.0,1938000000
Toyota,Vios,2023.0,36000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,390000000
Kia,Soluto,2021.0,79000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,345000000
Ford,Everest,2020.0,32000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,889000000
Toyota,Fortuner,2021.0,55000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,1045000000
Mitsubishi,Xpander,2022.0,63000.0,Xăng,Tự động,Nước khác,Minivan (MPV),9.0,550000000
Toyota,Vios,2022.0,50000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,360000000
Ford,Territory,2023.0,16300.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,865000000
Kia,Sorento,2022.0,22000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,969000000
Toyota,Innova,2016.0,924004.0,Xăng,Số sàn,Nhật Bản,Minivan (MPV),8.0,290000000
Mercedes Benz,C Class,2020.0,60000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,799000000
Toyota,Camry,2016.0,55000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,680000000
Hyundai,Accent,2022.0,21000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,468000000
Mitsubishi,Outlander,2021.0,69000.0,Xăng,5,Việt Nam,SUV / Cross over,7.0,689000000
Toyota,Innova,2019.0,52000.0,Xăng,Tự động,Nước khác,Minivan (MPV),8.0,598000000
Toyota,Vios,2024.0,17000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,475000000
Toyota,Innova,2006.0,200000.0,Xăng,Số sàn,Việt Nam,SUV / Cross over,8.0,176000000
Mercedes Benz,GLK Class,2009.0,100000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,315000000
Toyota,Camry,2024.0,10000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,1380000000
Ford,Ranger,2018.0,95000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,540000000
Ford,Ranger,2024.0,4800.0,Dầu,Tự động,Việt Nam,Pick-up (bán tải),5.0,699000000
Toyota,Fortuner,2019.0,152323.0,Dầu,Số sàn,Nước khác,SUV / Cross over,7.0,719000000
Mazda,3,2022.0,22000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,570000000
Ford,EcoSport,2018.0,90000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,409000000
BMW,3 Series,2024.0,34.0,Xăng,Tự động,Việt Nam,Sedan,4.0,1469000000
Mercedes Benz,GLC,2022.0,28263.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,1999000000
Kia,Rio,2015.0,100000.0,Xăng,Tự động,Hàn Quốc,Sedan,5.0,305000000
Mazda,6,2018.0,78000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,525000000
Toyota,Innova,2008.0,360000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,220000000
Ford,Focus,2010.0,90000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,230000000
Nissan,Sunny,2017.0,95000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,285000000
Hãng khác,Dòng khác,2024.0,10000.0,Xăng,Số sàn,Việt Nam,Van,2.0,235000000
Mercedes Benz,E Class,2022.0,18000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,2025000000
Mercedes Benz,GLC,2023.0,321.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,2699000000
Mercedes Benz,C Class,2020.0,60000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,1129000000
BMW,3 Series,2016.0,95000.0,Xăng,Tự động,Đức,Sedan,4.0,700000000
Toyota,Fortuner,2022.0,60000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,9.0,1050000000
Toyota,Camry,2020.0,62000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,920000000
Chevrolet,Cruze,2016.0,89000.0,Xăng,Tự động,Mỹ,Sedan,5.0,245000000
Mazda,3,2022.0,40000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,565000000
Ford,Focus,2018.0,75000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,465000000
Kia,Sedona,2019.0,82000.0,Dầu,Tự động,Việt Nam,Minivan (MPV),5.0,829000000
Toyota,Camry,2022.0,26000.0,Xăng,Tự động,Thái Lan,Sedan,2.0,1188000000
Mazda,6,2019.0,68000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,518000000
Ford,Ranger,2024.0,0.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,1190000000
Ford,Ranger,2024.0,30000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,480000000
Hyundai,Santa Fe,2018.0,84000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,740000000
Ford,Everest,2020.0,30000.0,Dầu,Tự động,Việt Nam,SUV / Cross over,7.0,875000000
MG,MG5,2022.0,39000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,110000000
Toyota,Veloz Cross,2022.0,42000.0,Xăng,Tự động,Nhật Bản,Minivan (MPV),7.0,555000000
Kia,Carnival,2021.0,68000.0,Dầu,Tự động,Việt Nam,Minivan (MPV),8.0,935000000
Ford,Ranger,2015.0,96000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,555000000
Toyota,Corolla Cross,2020.0,35000.0,Xăng,5,Thái Lan,SUV / Cross over,5.0,715000000
Honda,City,2020.0,34000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,439000000
Hyundai,Grand i10,2015.0,450000.0,Xăng,Số sàn,Ấn Độ,Hatchback,5.0,129000000
Toyota,Fortuner,2013.0,91000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,390000000
Mercedes Benz,C Class,2017.0,59000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,799000000
VinFast,Lux SA2.0,2021.0,52000.0,Xăng,Tự động,Việt Nam,Sedan,7.0,830000000
Hyundai,Grand i10,2015.0,10000.0,Xăng,Số sàn,Ấn Độ,Hatchback,5.0,166000000
Mercedes Benz,C Class,2015.0,68000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,619000000
Hyundai,Elantra,2019.0,51000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,425000000
Ford,Ranger,2018.0,85.0,Dầu,Tự động,Việt Nam,Pick-up (bán tải),5.0,860000000
Toyota,Avanza Premio,2024.0,27000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,525000000
Chevrolet,Cruze,2011.0,91700.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,185000000
Ford,Transit,2015.0,286000.0,Dầu,Số sàn,Việt Nam,Kiểu dáng khác,16.0,350000000
Toyota,Hiace,2007.0,234567.0,Dầu,Số sàn,Việt Nam,Van,6.0,210000000
Ford,Ranger,2024.0,4800.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,700000000
Mercedes Benz,C Class,2008.0,100000.0,Xăng,Tự động,Đức,Sedan,5.0,230000000
Mitsubishi,Xpander,2023.0,45000.0,Xăng,Tự động,Nhật Bản,Minivan (MPV),7.0,539000000
Toyota,Hiace,2009.0,250000.0,Dầu,Số sàn,Nhật Bản,Van,6.0,315000000
Hyundai,Accent,2023.0,6000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,405000000
Mercedes Benz,C Class,2018.0,87000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,748000000
Toyota,Corolla Cross,2022.0,18000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,779000000
Toyota,Camry,2019.0,66800.0,Xăng,Tự động,Thái Lan,Sedan,5.0,855000000
BMW,3 Series,2024.0,3500.0,Xăng,Tự động,Việt Nam,Sedan,4.0,1859000000
Ford,Ranger,2022.0,28000.0,Dầu,Tự động,Việt Nam,Pick-up (bán tải),5.0,825000000
Hyundai,Grand i10,2018.0,38000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,328000000
Kia,Soluto,2021.0,52000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,316000000
Mercedes Benz,C Class,2004.0,50000.0,Xăng,Tự động,Đức,Sedan,5.0,108000000
Kia,Soluto,2020.0,79000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,345000000
Mitsubishi,Xpander,2020.0,65000.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,495000000
Kia,K3,2015.0,100000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,270000000
Mercedes Benz,C Class,2016.0,10.0,Xăng,Tự động,Việt Nam,Sedan,5.0,680000000
Toyota,Wigo,2019.0,81000.0,Xăng,Số sàn,Nước khác,Hatchback,5.0,239000000
Mazda,6,2019.0,0.0,Xăng,Tự động,Việt Nam,Sedan,5.0,559000000
Daewoo,Gentra,2010.0,0.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,117000000
Toyota,Vios,2019.0,62000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,305000000
Toyota,Corolla Cross,2023.0,15000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,835000000
Hyundai,Grand i10,2023.0,53000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,378000000
Toyota,Vios,2018.0,81000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,379000000
Hyundai,Grand i10,2019.0,7200.0,Xăng,Số sàn,Việt Nam,Hatchback,5.0,325000000
VinFast,Dòng khác,2025.0,0.0,Điện,Tự động,Việt Nam,Kiểu dáng khác,7.0,749000000
Mazda,6,2019.0,0.0,Xăng,Tự động,Việt Nam,Sedan,5.0,560000000
Mitsubishi,Outlander,2021.0,39000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,630000000
Toyota,Yaris Cross,2023.0,3000.0,Động cơ Hybrid,Tự động,Nước khác,SUV / Cross over,5.0,725000000
Hyundai,Tucson,2018.0,68000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,619000000
Mitsubishi,Attrage,2020.0,200000.0,Xăng,Số sàn,Thái Lan,Sedan,5.0,240000000
VinFast,VFe34,2022.0,55000.0,Điện,Tự động,Việt Nam,Hatchback,5.0,485000000
Peugeot,2008,2022.0,30000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,650000000
Mitsubishi,Xpander,2023.0,50000.0,Xăng,Số sàn,Nhật Bản,Minivan (MPV),7.0,469000000
Ford,Everest,2021.0,40000.0,Dầu,Tự động,Thái Lan,SUV / Cross over,7.0,879000000
Toyota,Wigo,2022.0,21000.0,Xăng,Tự động,Ấn Độ,Hatchback,5.0,325000000
VinFast,Lux A2.0,2019.0,40000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,505000000
Mazda,CX 5,2018.0,79000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,635000000
Toyota,Innova,2008.0,150000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,160000000
VinFast,Lux SA2.0,2019.0,110000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,650000000
Toyota,Vios,2020.0,68000.0,Xăng,Số sàn,Việt Nam,Sedan,5.0,379000000
VinFast,Fadil,2019.0,22000.0,Xăng,Tự động,Việt Nam,Hatchback,5.0,325000000
Toyota,Innova,2007.0,130000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,198000000
VinFast,Lux A2.0,2019.0,43000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,550000000
Toyota,Corolla Cross,2021.0,34000.0,Xăng,5,Thái Lan,SUV / Cross over,5.0,720000000
Ford,Ranger,2021.0,50000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,585000000
Toyota,Fortuner,2021.0,41000.0,Xăng,Tự động,Nước khác,SUV / Cross over,7.0,1039000000
VinFast,Lux SA2.0,2021.0,49000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,795000000
Honda,City,2024.0,9000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,499000000
Lexus,ES,2017.0,80000.0,Xăng,Tự động,Nhật Bản,Sedan,5.0,1150000000
Chevrolet,Colorado,2018.0,38000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),7.0,655000000
VinFast,VF9,2024.0,19000.0,Điện,Tự động,Việt Nam,SUV / Cross over,6.0,1100000000
Ford,Explorer,2016.0,51000.0,Xăng,Tự động,Mỹ,SUV / Cross over,8.0,920000000
Toyota,Innova,2007.0,435690.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,145000000
Toyota,Innova,2006.0,79000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,197000000
Hyundai,Santa Fe,2023.0,20000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,1148000000
Kia,Sorento,2017.0,45000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,580000000
Hyundai,Santa Fe,2022.0,35000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,919000000
Mitsubishi,Xpander,2023.0,18000.0,Xăng,Tự động,Nước khác,SUV / Cross over,7.0,545000000
Ford,Ranger,2021.0,65000.0,Dầu,Số sàn,Thái Lan,Pick-up (bán tải),5.0,498000000
Ford,Mondeo,2009.0,125000.0,Xăng,Tự động,Mỹ,Sedan,5.0,225000000
Toyota,Rush,2020.0,75000.0,Xăng,Tự động,Nước khác,Minivan (MPV),5.0,515000000
Kia,Carens,2022.0,50000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,560000000
Mazda,CX 8,2023.0,5000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,938000000
Ford,Transit,2021.0,120000.0,Dầu,Số sàn,Việt Nam,Kiểu dáng khác,10.0,565000000
Toyota,Innova,2017.0,105000.0,Xăng,Số sàn,Việt Nam,Minivan (MPV),8.0,372000000
Honda,CR V,2020.0,58000.0,Xăng,5,Việt Nam,SUV / Cross over,7.0,838000000
Hyundai,Kona,2021.0,47000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,5.0,555000000
VinFast,VF9,2023.0,10000.0,Điện,Tự động,Việt Nam,SUV / Cross over,6.0,1110000000
LandRover,Range Rover,2018.0,60000.0,Xăng,Tự động,Nước khác,SUV / Cross over,5.0,2650000000
Mazda,CX 5,2022.0,500000.0,Xăng,Tự động,Nhật Bản,Kiểu dáng khác,5.0,780000000
Chevrolet,Spark,2017.0,75.0,Xăng,Số sàn,Mỹ,Hatchback,5.0,160000000
Kia,Carnival,2022.0,44610.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,1350000000
Toyota,Innova,2018.0,88300.0,Xăng,Tự động,Việt Nam,Minivan (MPV),7.0,586000000
Ford,Ranger,2021.0,75000.0,Dầu,Tự động,Thái Lan,Pick-up (bán tải),5.0,989000000
Toyota,Corolla Cross,2021.0,41000.0,Xăng,Tự động,Thái Lan,SUV / Cross over,5.0,720000000
Toyota,Fortuner,2021.0,50000.0,Xăng,Tự động,Việt Nam,SUV / Cross over,7.0,905000000
Mazda,3,2020.0,70000.0,Xăng,Tự động,Việt Nam,Sedan,5.0,545000000
Toyota,Camry,2021.0,46000.0,Xăng,Tự động,Thái Lan,Sedan,5.0,995000000
